"SID","count","L1.beepvar","L1.A_rude","L1.E_quiet","L1.C_lazy","L1.N_relaxed","L1.N_depressed","L1.E_outgoing","L1.A_kind","L1.C_reliable","L1.N_worried","L1.pos_emo","L1.neg_emo","L1.authentic","L1.self_esteem","L1.happy","L1.lonely","L1.aca_motiv","L1.around_others","L1.connected","L2.GPA","L2.life_sat","L2.friendship_sat","L2.community_sat","L2.academic_sat","L2.psych_sat","L2.procrastinate","L2.gender","L2.age"
10526,34,4,1,2,2,4,1,5,3,3,1,5,1,4,5,5,1,3,5,4,3.5,12,13,12,12,11,3,1,18
10526,34,5,1,4,3,4,2,3,3,3,2,3,3,4,4,3,2,3,4,3,3.5,12,13,12,12,11,3,1,18
10526,34,6,1,4,5,5,2,2,3,3,1,4,2,3,4,3,2,2,3,3,3.5,12,13,12,12,11,3,1,18
10526,34,7,2,2,3,2,1,3,3,4,3,4,3,4,4,3,2,4,4,3,3.5,12,13,12,12,11,3,1,18
10526,34,8,1,2,2,2,3,5,3,4,4,4,3,2,3,4,1,4,5,3,3.5,12,13,12,12,11,3,1,18
10526,34,9,1,4,2,2,1,2,3,2,4,3,3,3,4,3,2,4,4,3,3.5,12,13,12,12,11,3,1,18
10526,34,10,1.67857142857143,3,4,5,1,2,3.21428571428571,3,2,4,2,3,4,4,2,2,2,2,3.5,12,13,12,12,11,3,1,18
10526,34,11,2,1,1,2,1,5,3,4,1,5,2,4,5,5,1,2,5,4,3.5,12,13,12,12,11,3,1,18
10526,34,14,2,2,3,3,3,4,4,4,2,4,3,4,4,2,1,4,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,16,1,1,2,4,1,5,4,3,1,5,2,3,4,5,1,1,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,17,2,2,1,5,1,5,3,3,1,5,2,4,5,5,1,1,5,4,3.5,12,13,12,12,11,3,1,18
10526,34,22,1,3,5,5,1,3,4,2,1,4,3,3,4,4,2,1,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,28,1.67857142857143,5,5,5,4,1,3.21428571428571,2,2,4,2,3,4,4,3,2,3,2,3.5,12,13,12,12,11,3,1,18
10526,34,30,1.67857142857143,5,2,3,2,1,3.21428571428571,4,3,3,3,4,4,3,2,5,4,2,3.5,12,13,12,12,11,3,1,18
10526,34,31,3,4,1,5,1,4,3,4,1,4,3,4,5,5,1,2,4,3,3.5,12,13,12,12,11,3,1,18
10526,34,32,2,2,5,5,1,4,4,3,2,4,2,4,4,4,2,2,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,35,1.67857142857143,5,3,3,2,2,3.21428571428571,4,3,3,3,4,4,3,2,4,3,2,3.5,12,13,12,12,11,3,1,18
10526,34,36,2,3,5,4,2,3,3,2,3,4,2,3,4,2,3,2,3,4,3.5,12,13,12,12,11,3,1,18
10526,34,38,1,4,2,3,3,3,3,4,3,3,3,3,4,3,2,5,3,3,3.5,12,13,12,12,11,3,1,18
10526,34,39,2,3,1,2,2,3,3,4,4,3,3,4,3,3,2,5,4,3,3.5,12,13,12,12,11,3,1,18
10526,34,40,2,2,3,3,2,5,4,3,2,3,2,4,4,3,2,4,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,41,1,5,2,3,1,1,2,4,3,4,2,4,5,3,1,5,3,2,3.5,12,13,12,12,11,3,1,18
10526,34,46,1,5,2,3,2,1,3,4,3,4,3,3,3,3,2,4,2,2,3.5,12,13,12,12,11,3,1,18
10526,34,47,2,4,2,3,2,2,4,4,3,4,3,4,4,3,1,4,3,4,3.5,12,13,12,12,11,3,1,18
10526,34,48,3,3,4,3,2,2,3,3,3,4,2,3,3,3,2,3,4,2,3.5,12,13,12,12,11,3,1,18
10526,34,50,1.67857142857143,5,5,5,2,2,3.21428571428571,2,1,4,3,3,4,4,2,2,3,2,3.5,12,13,12,12,11,3,1,18
10526,34,51,3,2,2,2,2,3,2,4,3,4,2,4,4,4,1,5,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,53,2,3,2,3,1,4,4,4,3,4,2,3,5,4,2,5,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,55,1.67857142857143,5,2,3,1,1,3.21428571428571,4,2,4,3,4,4,3,4,5,3,2,3.5,12,13,12,12,11,3,1,18
10526,34,56,1,2,3,5,1,5,4,4,1,5,2,4,5,5,1,1,4,4,3.5,12,13,12,12,11,3,1,18
10526,34,59,3,5,4,3,2,2,2,3,1,3,3,3,3,3,3,1,2,3,3.5,12,13,12,12,11,3,1,18
10515,46,1,1,3,1,4,1,4,4,5,1,2,1,4,5,4,1,4,2,2,3.71,12,12,12,13,12,4,1,20
10515,46,2,1,5,4,3,1,3,3,4,3,3,2,5,4,3,2,4,2,1,3.71,12,12,12,13,12,4,1,20
10515,46,3,1,5,5,4,1,1,1,3,1,2,1,5,5,3,2,2,3,2,3.71,12,12,12,13,12,4,1,20
10515,46,4,1,2,2,3,1,4,3,4,1,4,2,4,5,5,1,3,5,2,3.71,12,12,12,13,12,4,1,20
10515,46,5,1,5,4,4,1,2,1,5,2,3,1,3,4,3,3,2,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,6,1.45161290322581,5,4,3,1,1,2.93548387096774,3,2,2,2,1,3,3,3,3,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,7,1,5,3,2,1,1,5,5,3,2,3,3,3,3,3,3,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,8,1,3,1,2,1,5,5,5,3,3,2,5,4,3,2,4,5,2,3.71,12,12,12,13,12,4,1,20
10515,46,9,2,2,1,2,1,3,3,4,4,4,2,5,4,3,1,5,3,2,3.71,12,12,12,13,12,4,1,20
10515,46,11,1,5,2,3,1,2,3,3,1,2,2,3,3,3,3,3,1,1,3.71,12,12,12,13,12,4,1,20
10515,46,15,1,3,1,4,1,3,3,5,2,5,1,5,4,5,1,1,5,2,3.71,12,12,12,13,12,4,1,20
10515,46,16,2,3,3,2,1,3,3,3,3,5,2,3,3,4,1,3,2,1,3.71,12,12,12,13,12,4,1,20
10515,46,17,1.45161290322581,5,3,4,1,1,2.93548387096774,5,1,4,2,3,4,5,2,3,2,1,3.71,12,12,12,13,12,4,1,20
10515,46,18,1.45161290322581,5,5,5,1,2,2.93548387096774,3,2,3,1,3,5,3,1,3,2,1,3.71,12,12,12,13,12,4,1,20
10515,46,20,3,3,3,4,1,4,3,5,1,4,2,3,4,4,1,1,5,3,3.71,12,12,12,13,12,4,1,20
10515,46,22,1,4,3,3,1,2,4,5,1,3,2,3,3,4,1,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,23,2,3,1,3,1,3,5,3,2,4,2,3,4,3,1,1,4,2,3.71,12,12,12,13,12,4,1,20
10515,46,24,1,3,5,5,1,3,4,5,1,4,1,4,4,4,1,1,3,3,3.71,12,12,12,13,12,4,1,20
10515,46,25,1,2,2,4,1,3,5,5,1,3,2,3,5,3,1,1,3,2,3.71,12,12,12,13,12,4,1,20
10515,46,26,1,5,3,4,1,1,1,5,1,3,1,3,4,4,3,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,27,1.45161290322581,5,5,5,1,1,2.93548387096774,1,1,3,1,3,4,4,2,1,1,1,3.71,12,12,12,13,12,4,1,20
10515,46,28,1.45161290322581,5,5,5,1,3,2.93548387096774,1,1,3,1,3,4,4,1,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,29,1.45161290322581,5,5,5,2,1,2.93548387096774,3,1,3,1,3,4,4,1,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,31,1,3,3,4,1,4,1,3,1,5,1,4,5,5,1,3,5,3,3.71,12,12,12,13,12,4,1,20
10515,46,32,1,2,3,5,1,4,4,4,1,5,1,5,4,4,1,3,5,3,3.71,12,12,12,13,12,4,1,20
10515,46,34,1,3,3,5,1,3,5,5,1,3,1,4,4,4,1,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,35,1.45161290322581,5,5,5,1,1,2.93548387096774,3,1,3,1,5,3,4,1,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,36,1.45161290322581,5,3,3,1,1,2.93548387096774,3,2,3,2,3,4,4,3,3,1,3,3.71,12,12,12,13,12,4,1,20
10515,46,37,2,4,4,4,1,3,3,5,1,4,2,3,5,4,1,3,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,38,1,5,1,3,1,1,1,5,1,4,2,3,5,4,1,4,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,39,1,3,2,2,1,3,1,4,2,3,3,3,3,3,1,4,1,1,3.71,12,12,12,13,12,4,1,20
10515,46,40,1.45161290322581,5,5,4,1,1,2.93548387096774,1,3,1,1,5,4,4,1,1,1,1,3.71,12,12,12,13,12,4,1,20
10515,46,42,3,2,2,1,2,3,3,5,5,3,4,4,4,3,1,4,4,3,3.71,12,12,12,13,12,4,1,20
10515,46,43,3,3,2,1,1,3,3,3,5,3,4,4,2,2,1,4,1,2,3.71,12,12,12,13,12,4,1,20
10515,46,44,2,2,2,3,1,4,3,4,1,4,2,4,4,4,1,2,3,3,3.71,12,12,12,13,12,4,1,20
10515,46,45,1,3,1,3,1,2,1,5,2,2,2,3,4,4,1,3,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,46,1,3,1,2,1,2,1,5,3,3,4,4,3,2,1,3,2,1,3.71,12,12,12,13,12,4,1,20
10515,46,48,1.45161290322581,5,5,5,1,1,2.93548387096774,1,1,3,3,1,4,3,1,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,49,1.45161290322581,4,2,2,2,1,2.93548387096774,5,4,3,4,5,3,3,1,4,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,54,1,5,2,1,1,1,3,3,4,2,4,3,4,2,2,3,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,55,2,4,1,1,1,2,3,4,4,2,3,3,3,3,3,2,2,1,3.71,12,12,12,13,12,4,1,20
10515,46,56,1.45161290322581,5,5,4,1,1,2.93548387096774,3,1,3,3,1,3,3,1,1,1,1,3.71,12,12,12,13,12,4,1,20
10515,46,57,1.45161290322581,3,5,5,1,1,2.93548387096774,4,1,4,2,5,4,4,1,2,1,1,3.71,12,12,12,13,12,4,1,20
10515,46,58,1.45161290322581,5,5,5,1,3,2.93548387096774,1,1,3,1,1,5,5,1,1,2,1,3.71,12,12,12,13,12,4,1,20
10515,46,59,1.45161290322581,5,5,5,1,1,2.93548387096774,5,1,3,1,1,4,5,1,1,3,1,3.71,12,12,12,13,12,4,1,20
10515,46,60,3,3,5,4,1,4,3,5,1,5,3,5,5,5,1,1,5,3,3.71,12,12,12,13,12,4,1,20
10535,41,1,1,5,2,4,2,2,3,4,2,4,2,4,3,3,4,4,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,9,1.36666666666667,4,4,5,2,1,2.83333333333333,3,2,4,2,1,4,4,4,1,4,1,3.35,10,10,5,9,7,4,1,22
10535,41,10,2,4,2,2,2,2,3,4,3,3,3,4,3,3,3,4,4,2,3.35,10,10,5,9,7,4,1,22
10535,41,11,1,4,1,3,2,2,3,4,3,3,2,4,3,3,2,5,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,12,1,3,3,5,1,3,3,2,1,4,1,4,5,4,1,3,5,5,3.35,10,10,5,9,7,4,1,22
10535,41,15,1.36666666666667,3,4,4,2,5,2.83333333333333,3,2,4,1,3,5,4,2,4,4,2,3.35,10,10,5,9,7,4,1,22
10535,41,16,1,3,2,5,2,3,2,3,2,3,1,4,3,4,1,3,3,4,3.35,10,10,5,9,7,4,1,22
10535,41,19,1,2,1,4,1,4,3,4,2,4,1,4,4,4,2,2,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,20,1,3,2,3,2,3,3,3,1,3,1,4,3,4,1,1,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,22,1.36666666666667,4,3,5,1,1,2.83333333333333,3,1,4,1,2,3,4,2,3,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,23,1,2,3,4,2,4,4,4,2,3,1,3,4,3,2,2,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,24,1,3,4,4,2,3,4,3,2,3,2,4,4,2,2,1,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,26,1,3,4,3,3,3,2,3,3,2,3,2,3,2,2,4,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,28,1,5,3,4,1,1,1,4,1,3,2,2,3,3,3,2,3,1,3.35,10,10,5,9,7,4,1,22
10535,41,29,1,3,3,4,1,4,3,2,1,4,2,3,3,4,2,1,4,3,3.35,10,10,5,9,7,4,1,22
10535,41,30,1,2,1,3,1,4,3,4,2,4,2,4,3,4,1,2,4,3,3.35,10,10,5,9,7,4,1,22
10535,41,31,1,2,1,4,1,3,4,4,1,4,2,4,4,4,2,4,4,4,3.35,10,10,5,9,7,4,1,22
10535,41,32,1,3,3,4,1,3,3,3,1,3,2,4,3,4,2,4,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,34,2,4,4,4,1,1,3,3,3,3,1,2,4,3,2,3,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,35,2,5,2,3,2,1,2,3,3,3,3,4,3,3,2,4,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,36,1.36666666666667,5,4,3,3,3,2.83333333333333,2,1,3,3,3,3,2,4,4,2,1,3.35,10,10,5,9,7,4,1,22
10535,41,37,2,3,4,2,2,2,3,2,4,2,2,3,3,3,2,4,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,38,2,1,2,3,1,4,3,3,1,3,2,3,4,3,2,5,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,39,1,3,2,4,2,2,3,3,3,3,1,4,3,3,2,4,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,40,2,2,4,4,1,4,3,4,2,5,2,5,3,4,1,2,4,4,3.35,10,10,5,9,7,4,1,22
10535,41,41,2,2,3,4,1,4,3,3,1,4,2,4,4,4,1,2,5,3,3.35,10,10,5,9,7,4,1,22
10535,41,42,1.36666666666667,2,3,4,2,2,2.83333333333333,3,2,3,2,3,3,3,3,4,3,3,3.35,10,10,5,9,7,4,1,22
10535,41,43,1.36666666666667,4,4,3,3,1,2.83333333333333,4,2,2,3,4,3,2,3,4,4,2,3.35,10,10,5,9,7,4,1,22
10535,41,44,1.36666666666667,4,3,4,3,1,2.83333333333333,3,2,3,3,1,3,3,3,3,4,1,3.35,10,10,5,9,7,4,1,22
10535,41,46,1.36666666666667,5,2,2,3,1,2.83333333333333,4,4,2,3,4,2,2,3,5,4,1,3.35,10,10,5,9,7,4,1,22
10535,41,47,1.36666666666667,5,2,3,2,1,2.83333333333333,4,3,2,2,3,4,3,4,5,2,1,3.35,10,10,5,9,7,4,1,22
10535,41,48,2,3,3,4,2,3,3,4,2,4,2,4,4,4,2,3,4,3,3.35,10,10,5,9,7,4,1,22
10535,41,49,2,4,3,2,3,2,2,2,3,2,3,2,2,3,3,4,4,2,3.35,10,10,5,9,7,4,1,22
10535,41,50,1,5,1,3,1,1,2,3,3,3,2,3,4,3,3,5,4,1,3.35,10,10,5,9,7,4,1,22
10535,41,51,2,3,2,4,1,4,3,1,2,4,2,4,3,3,1,2,3,4,3.35,10,10,5,9,7,4,1,22
10535,41,52,1,5,1,3,2,1,2,4,4,2,3,2,3,2,3,5,4,1,3.35,10,10,5,9,7,4,1,22
10535,41,54,1,2,4,5,2,4,3,3,1,4,2,4,4,4,1,1,4,4,3.35,10,10,5,9,7,4,1,22
10535,41,55,1.36666666666667,5,1,4,1,1,2.83333333333333,4,1,3,2,1,4,2,3,1,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,56,1.36666666666667,4,4,4,2,2,2.83333333333333,3,1,3,3,2,3,3,4,1,3,2,3.35,10,10,5,9,7,4,1,22
10535,41,59,2,4,4,4,3,2,3,3,3,2,3,2,2,3,3,3,2,1,3.35,10,10,5,9,7,4,1,22
10535,41,60,1,4,3,3,3,2,3,4,3,3,3,2,3,2,3,3,3,2,3.35,10,10,5,9,7,4,1,22
10518,13,1,1,5,4,4,3,1,5,5,3,2,3,5,4,2,2,4,3,2,3.42,12,12,9,11,13,3,1,21
10518,13,2,1.5,5,3,4,1,1,4.6,5,1,4,1,5,3,4,1,5,2,1,3.42,12,12,9,11,13,3,1,21
10518,13,7,1,1,1,5,1,5,5,5,1,5,1,5,5,5,1,3,5,4,3.42,12,12,9,11,13,3,1,21
10518,13,9,1,3,4,5,2,5,5,4,2,4,2,5,4,4,1,2,4,3,3.42,12,12,9,11,13,3,1,21
10518,13,10,1,4,4,4,1,3,4,4,2,3,3,3,3,3,2,4,4,3,3.42,12,12,9,11,13,3,1,21
10518,13,11,1.5,4,4,4,1,1,4.6,4,1,4,1,5,4,4,2,4,3,1,3.42,12,12,9,11,13,3,1,21
10518,13,20,4,4,4,3,2,2,5,4,3,3,3,2,4,3,3,1,2,2,3.42,12,12,9,11,13,3,1,21
10518,13,27,1,3,2,3,2,4,4,4,2,3,2,2,4,4,2,2,4,2,3.42,12,12,9,11,13,3,1,21
10518,13,30,1,3,1,3,2,3,5,5,2,4,2,3,4,4,2,2,3,3,3.42,12,12,9,11,13,3,1,21
10518,13,37,1.5,4,4,4,2,2,4,3,2,4,4,4,3,2,2,2,1,2,3.42,12,12,9,11,13,3,1,21
10518,13,38,2,4,4,3,1,2,4.6,4,3,3,2,4,3,3,2,2,2,2,3.42,12,12,9,11,13,3,1,21
10518,13,39,1,3,1,4,2,4,5,5,3,4,2,4,4,4,1,4,4,4,3.42,12,12,9,11,13,3,1,21
10518,13,40,2,3,3,4,2,4,4,4,3,3,3,4,3,4,2,3,2,3,3.42,12,12,9,11,13,3,1,21
10530,55,1,1,4,1,4,1,3,1,5,1,3,1,5,5,3,1,3,4,2,3.78,12,12,13,11,13,2,1,20
10530,55,2,1.72916666666667,5,4,5,1,1,2.91489361702128,5,1,5,1,3,5,5,1,2,2,1,3.78,12,12,13,11,13,2,1,20
10530,55,3,2,2,2,4,1,5,4,4,2,4,2,4,5,5,1,2,5,5,3.78,12,12,13,11,13,2,1,20
10530,55,4,1,2,1,3,2,4,4,5,1,4,2,5,4,4,1,1,5,4,3.78,12,12,13,11,13,2,1,20
10530,55,5,1,3,3,4,1,3,3,4,1,3,2,5,4,4,1,2,3,3,3.78,12,12,13,11,13,2,1,20
10530,55,6,1,2,1,4,1,5,3,5,2,4,3,5,5,3,1,4,5,4,3.78,12,12,13,11,13,2,1,20
10530,55,8,2,5,2,5,2,3,3,3,1,4,2,5,4,4,1,1,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,9,3,3,2,3,2,4,3,5,2,4,1,5,4,4,2,4,3,4,3.78,12,12,13,11,13,2,1,20
10530,55,10,2,3,4,4,1,2,4,3,1,4,2,5,5,4,1,3,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,11,1.72916666666667,5,3,3,1,1,2.91489361702128,4,1,3,1,5,4,3,2,4,3,2,3.78,12,12,13,11,13,2,1,20
10530,55,12,1.72916666666667,4,2,3,1,1,2.91489361702128,4,2,3,2,5,4,3,1,4,2,1,3.78,12,12,13,11,13,2,1,20
10530,55,13,1,3,1,3,1,2,3,4,2,2,2,4,4,2,1,4,3,3,3.78,12,12,13,11,13,2,1,20
10530,55,14,1,3,1,3,1,3,3,2,2,3,2,4,4,2,1,5,4,4,3.78,12,12,13,11,13,2,1,20
10530,55,15,4,3,2,5,2,5,3,4,1,5,2,4,4,4,1,2,5,5,3.78,12,12,13,11,13,2,1,20
10530,55,16,1.72916666666667,5,5,4,2,1,2.91489361702128,3,2,4,2,4,4,4,1,1,1,1,3.78,12,12,13,11,13,2,1,20
10530,55,17,1,5,4,5,2,1,3,3,3,3,2,5,4,3,3,1,2,1,3.78,12,12,13,11,13,2,1,20
10530,55,19,2,5,3,5,1,2,2,4,2,3,2,5,4,3,2,1,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,20,2,3,3,3,1,4,3,4,3,2,3,4,4,3,1,2,4,5,3.78,12,12,13,11,13,2,1,20
10530,55,21,3,3,1,4,1,2,3,5,3,3,1,4,4,3,2,1,4,4,3.78,12,12,13,11,13,2,1,20
10530,55,22,4,4,3,2,4,3,2,4,3,2,4,3,3,2,2,2,2,2,3.78,12,12,13,11,13,2,1,20
10530,55,23,1,2,3,4,1,4,4,4,2,3,2,4,4,4,1,2,4,4,3.78,12,12,13,11,13,2,1,20
10530,55,24,1,3,3,3,1,5,4,4,2,4,2,5,4,4,2,1,3,5,3.78,12,12,13,11,13,2,1,20
10530,55,25,1,3,4,4,1,2,4,4,1,4,2,4,5,4,2,2,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,26,1,2,2,5,1,4,4,4,2,4,1,4,5,4,2,1,5,5,3.78,12,12,13,11,13,2,1,20
10530,55,27,2,4,4,5,2,2,3,4,1,3,3,4,5,3,2,2,3,4,3.78,12,12,13,11,13,2,1,20
10530,55,28,2,2,2,3,2,3,2,4,1,3,3,3,4,3,2,2,3,3,3.78,12,12,13,11,13,2,1,20
10530,55,29,2,4,2,3,1,3,3,5,3,4,2,4,3,3,2,4,3,3,3.78,12,12,13,11,13,2,1,20
10530,55,30,3,3,2,4,2,2,2.91489361702128,4,1,3,2,4,4,3,2,4,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,31,1,2,3,4,1,5,4,5,1,4,2,3,5,3,3,1,5,4,3.78,12,12,13,11,13,2,1,20
10530,55,32,2,3,2,3,2,4,4,5,1,2,4,3,3,3,2,2,2,3,3.78,12,12,13,11,13,2,1,20
10530,55,33,3,2,1,4,2,5,2,4,2,5,2,4,4,5,1,1,5,4,3.78,12,12,13,11,13,2,1,20
10530,55,34,2,2,2,4,3,5,3,4,2,4,3,3,4,4,1,2,4,4,3.78,12,12,13,11,13,2,1,20
10530,55,35,1,3,3,4,2,5,3,4,2,4,2,5,4,4,1,2,4,4,3.78,12,12,13,11,13,2,1,20
10530,55,37,2,3,2,4,2,4,3,4,3,4,2,5,5,3,1,2,5,4,3.78,12,12,13,11,13,2,1,20
10530,55,38,1,5,5,5,3,1,1,3,1,3,2,3,4,4,1,1,3,1,3.78,12,12,13,11,13,2,1,20
10530,55,40,1,5,2,3,3,1,2,4,3,3,4,5,3,3,4,4,3,1,3.78,12,12,13,11,13,2,1,20
10530,55,41,1,4,1,2,1,3,3,5,3,3,3,5,4,3,1,4,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,42,1,3,1,2,1,2,2,4,2,3,4,3,4,3,1,5,3,3,3.78,12,12,13,11,13,2,1,20
10530,55,43,3,5,2,3,2,1,2,5,3,1,4,3,3,2,1,3,2,3,3.78,12,12,13,11,13,2,1,20
10530,55,44,2,2,1,3,1,4,5,5,3,4,2,4,5,4,2,4,5,4,3.78,12,12,13,11,13,2,1,20
10530,55,45,1,5,2,2,2,1,4,5,3,2,2,3,4,3,1,5,3,1,3.78,12,12,13,11,13,2,1,20
10530,55,46,2,3,2,2,2,2,3,4,4,3,2,4,3,3,1,4,2,2,3.78,12,12,13,11,13,2,1,20
10530,55,47,2,3,2,2,1,3,2,4,4,3,4,5,4,2,1,5,2,3,3.78,12,12,13,11,13,2,1,20
10530,55,48,3,2,1,4,1,4,2,5,1,4,3,4,5,4,1,2,5,5,3.78,12,12,13,11,13,2,1,20
10530,55,49,1,5,2,4,1,2,3,5,2,3,2,5,4,4,1,5,5,3,3.78,12,12,13,11,13,2,1,20
10530,55,50,1,3,1,3,1,3,2,3,2,3,2,4,4,2,1,4,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,51,1,5,2,3,2,2,3,4,2,3,3,4,4,3,2,3,2,2,3.78,12,12,13,11,13,2,1,20
10530,55,52,2,4,2,4,1,2,2,5,2,3,2,4,4,4,2,4,4,3,3.78,12,12,13,11,13,2,1,20
10530,55,53,1.72916666666667,5,4,4,2,1,2.91489361702128,3,1,3,2,4,4,3,2,1,2,2,3.78,12,12,13,11,13,2,1,20
10530,55,54,1,4,2,4,2,1,2,4,1,4,3,3,3,3,2,2,4,2,3.78,12,12,13,11,13,2,1,20
10530,55,55,2,4,4,4,1,3,3,4,1,3,2,5,4,3,2,2,3,3,3.78,12,12,13,11,13,2,1,20
10530,55,57,1.72916666666667,5,4,3,1,1,2.91489361702128,2,2,4,2,3,4,4,2,1,3,1,3.78,12,12,13,11,13,2,1,20
10530,55,58,1.72916666666667,5,4,4,2,1,2.91489361702128,3,1,4,2,3,3,3,2,2,4,2,3.78,12,12,13,11,13,2,1,20
10530,55,59,2,2,3,5,1,4,3,4,1,4,2,5,5,5,1,1,5,5,3.78,12,12,13,11,13,2,1,20
10530,55,60,1,2,3,5,1,5,3,4,2,5,3,5,4,4,1,1,4,5,3.78,12,12,13,11,13,2,1,20
10528,43,1,2,5,2,4,1,2,3,4,1,3,3,5,3,3,3,3,2,2,3.5,13,14,12,13,5,3,2,19
10528,43,2,1,4,3,2,1,2,3,3,1,4,3,4,4,3,3,2,3,3,3.5,13,14,12,13,5,3,2,19
10528,43,3,2,1,1,2,2,4,3,4,3,3,2,4,3,3,2,4,3,4,3.5,13,14,12,13,5,3,2,19
10528,43,5,1,5,2,3,1,1,3,4,3,3,3,4,3,2,1,4,1,1,3.5,13,14,12,13,5,3,2,19
10528,43,7,1.20512820512821,5,1,4,1,2,3.30769230769231,4,1,1,1,4,4,3,1,4,3,2,3.5,13,14,12,13,5,3,2,19
10528,43,8,1,1,1,5,1,4,3,4,1,5,1,5,5,5,1,3,4,5,3.5,13,14,12,13,5,3,2,19
10528,43,9,1,1,1,3,1,4,4,5,1,4,1,4,4,4,1,4,4,4,3.5,13,14,12,13,5,3,2,19
10528,43,10,1,3,1,2,1,3,3,4,1,2,2,4,3,3,1,2,4,3,3.5,13,14,12,13,5,3,2,19
10528,43,11,1,1,1,4,1,4,4,4,1,4,1,4,5,5,1,3,4,4,3.5,13,14,12,13,5,3,2,19
10528,43,12,2,1,1,4,1,5,3,4,1,5,2,5,4,5,1,2,4,5,3.5,13,14,12,13,5,3,2,19
10528,43,13,1,3,2,3,1,3,3,4,2,3,2,3,3,3,1,4,3,3,3.5,13,14,12,13,5,3,2,19
10528,43,14,1,4,2,3,3,3,3,3,1,2,2,3,2,2,3,4,2,3,3.5,13,14,12,13,5,3,2,19
10528,43,15,1,3,4,4,1,3,3,4,1,3,1,4,3,3,3,3,4,3,3.5,13,14,12,13,5,3,2,19
10528,43,16,1,5,4,2,2,2,3,2,1,2,2,4,2,3,4,2,1,3,3.5,13,14,12,13,5,3,2,19
10528,43,18,1,5,1,4,1,1,4,4,1,3,1,5,4,4,1,4,1,3,3.5,13,14,12,13,5,3,2,19
10528,43,19,1,1,3,4,1,5,4,4,1,4,1,4,4,4,1,4,4,4,3.5,13,14,12,13,5,3,2,19
10528,43,20,1,2,2,5,1,4,3,4,1,5,1,5,5,5,1,3,5,5,3.5,13,14,12,13,5,3,2,19
10528,43,21,1,1,1,2,1,2,3,4,1,1,2,3,2,2,1,5,1,2,3.5,13,14,12,13,5,3,2,19
10528,43,23,1.20512820512821,5,3,3,3,1,3.30769230769231,2,3,2,3,3,3,2,3,3,1,1,3.5,13,14,12,13,5,3,2,19
10528,43,24,1.20512820512821,5,5,2,4,1,3.30769230769231,1,3,1,4,3,1,1,4,1,1,1,3.5,13,14,12,13,5,3,2,19
10528,43,25,1,2,4,4,1,5,4,3,1,3,1,4,4,4,1,3,5,4,3.5,13,14,12,13,5,3,2,19
10528,43,26,1,2,3,3,1,3,3,3,1,3,2,4,4,3,2,3,3,3,3.5,13,14,12,13,5,3,2,19
10528,43,27,1,1,3,4,1,4,3,4,1,4,1,5,4,4,1,1,4,4,3.5,13,14,12,13,5,3,2,19
10528,43,28,1,2,1,4,1,4,4,4,1,5,1,5,4,5,1,2,5,5,3.5,13,14,12,13,5,3,2,19
